wavelength,n
1.031e-05,1.1553
1.042e-05,1.137
1.053e-05,1.1181
1.064e-05,1.1013
1.075e-05,1.0908
1.087e-05,1.0873
1.1e-05,1.0925
1.111e-05,1.1065
1.136e-05,1.1478
1.163e-05,1.202
1.19e-05,1.2582
1.22e-05,1.3231
1.25e-05,1.3857
1.282e-05,1.4448
1.299e-05,1.4717
1.316e-05,1.4962
1.333e-05,1.5165
1.351e-05,1.5333
1.37e-05,1.549
1.389e-05,1.5628
1.408e-05,1.5732
1.429e-05,1.5803
1.471e-05,1.5792
1.515e-05,1.5667
1.538e-05,1.5587
1.563e-05,1.5508
1.613e-05,1.5381
1.639e-05,1.533
1.667e-05,1.5322
1.695e-05,1.5334
1.724e-05,1.5329
1.818e-05,1.517
1.887e-05,1.501
1.923e-05,1.4968
1.961e-05,1.4993
2e-05,1.5015
2.041e-05,1.4986
2.083e-05,1.4905
2.222e-05,1.4607
2.26e-05,1.4512
2.305e-05,1.4422
2.36e-05,1.4316
2.46e-05,1.4138
2.5e-05,1.4068
2.6e-05,1.3895
2.857e-05,1.3489
3.1e-05,1.3104
3.333e-05,1.2642
3.448e-05,1.2366
3.564e-05,1.2166
3.7e-05,1.2023
3.824e-05,1.1964
3.96e-05,1.1997
4.114e-05,1.2086
4.276e-05,1.2217
4.358e-05,1.2417
4.458e-05,1.2818
4.55e-05,1.3278
4.615e-05,1.3866
4.671e-05,1.4649
4.736e-05,1.5532
4.8e-05,1.6038
4.878e-05,1.6188
5.003e-05,1.6296
5.128e-05,1.6571
5.275e-05,1.6981
5.35e-05,1.7206
5.424e-05,1.7486
5.5e-05,1.7674
5.574e-05,1.7648
5.64e-05,1.7501
5.7e-05,1.7233
5.746e-05,1.6849
5.84e-05,1.624
5.929e-05,1.596
6e-05,1.5851
6.1e-05,1.5992
6.125e-05,1.614
6.25e-05,1.6662
6.378e-05,1.7066
6.467e-05,1.7371
6.558e-05,1.7686
6.655e-05,1.8034
6.76e-05,1.833
6.9e-05,1.8568
7.053e-05,1.8741
7.3e-05,1.8911
7.5e-05,1.8992
