wavelength,m_bar
7.6300000000000004e-07,4.6998399999999997e-06
7.6400000000000001e-07,4.410340000000001e-06
7.6500000000000009e-07,4.1399800000000005e-06
7.6600000000000006e-07,3.8877199999999998e-06
7.6700000000000003e-07,3.6518599999999999e-06
7.680000000000001e-07,3.4307e-06
7.6900000000000007e-07,3.2227800000000002e-06
7.7000000000000004e-07,3.0268299999999995e-06
7.7100000000000001e-07,2.8419200000000004e-06
7.7200000000000008e-07,2.6679500000000004e-06
7.7300000000000005e-07,2.5049099999999998e-06
7.7400000000000002e-07,2.3526700000000004e-06
7.750000000000001e-07,2.2110000000000001e-06
7.7600000000000007e-07,2.0794599999999999e-06
7.7700000000000004e-07,1.9570000000000001e-06
7.7800000000000001e-07,1.8425799999999998e-06
7.7900000000000008e-07,1.73528e-06
7.8000000000000005e-07,1.6343299999999999e-06
7.8100000000000002e-07,1.5391000000000002e-06
7.8200000000000009e-07,1.44932e-06
7.8300000000000006e-07,1.3647799999999999e-06
7.8400000000000003e-07,1.2852599999999997e-06
7.85e-07,1.2105399999999999e-06
7.8600000000000008e-07,1.1403800000000002e-06
7.8700000000000005e-07,1.07446e-06
7.8800000000000002e-07,1.0124700000000001e-06
7.8900000000000009e-07,9.5413000000000009e-07
7.9000000000000006e-07,8.9917000000000002e-07
7.9100000000000003e-07,8.4737899999999998e-07
7.92e-07,7.9863499999999998e-07
7.9300000000000007e-07,7.5283199999999984e-07
7.9400000000000004e-07,7.0985699999999984e-07
7.9500000000000001e-07,6.6959399999999995e-07
7.9600000000000009e-07,6.3190700000000013e-07
7.9700000000000006e-07,5.9660400000000004e-07
7.9800000000000003e-07,5.6349500000000006e-07
7.990000000000001e-07,5.3240799999999999e-07
8.0000000000000007e-07,5.0318699999999996e-07
8.0100000000000004e-07,4.7568599999999999e-07
8.0200000000000001e-07,4.4975299999999999e-07
8.0300000000000008e-07,4.25249e-07
8.0400000000000005e-07,4.0204999999999998e-07
8.0500000000000002e-07,3.8004600000000001e-07
8.060000000000001e-07,3.5915600000000004e-07
8.0700000000000007e-07,3.3935600000000004e-07
8.0800000000000004e-07,3.2063300000000001e-07
8.09e-07,3.0296600000000001e-07
8.1000000000000008e-07,2.8632899999999997e-07
8.1100000000000005e-07,2.7068700000000002e-07
8.1200000000000002e-07,2.5597999999999999e-07
8.1300000000000009e-07,2.42147e-07
8.1400000000000006e-07,2.2912999999999999e-07
8.1500000000000003e-07,2.1687799999999999e-07
8.16e-07,2.0533800000000001e-07
8.1700000000000008e-07,1.9444900000000002e-07
8.1800000000000005e-07,1.84155e-07
8.1900000000000001e-07,1.7440700000000001e-07
8.2000000000000009e-07,1.6515799999999998e-07
8.2100000000000006e-07,1.5637299999999997e-07
8.2200000000000003e-07,1.4803099999999998e-07
8.230000000000001e-07,1.4011700000000004e-07
8.2400000000000007e-07,1.32615e-07
8.2500000000000004e-07,1.2550799999999999e-07
8.2600000000000001e-07,1.1878099999999998e-07
8.2700000000000009e-07,1.1241600000000002e-07
8.2800000000000006e-07,1.06398e-07
8.2900000000000002e-07,1.0071099999999998e-07
8.300000000000001e-07,9.5341099999999999e-08
