wavelength,k
3.509e-06,0.0152
3.534e-06,0.0126
3.559e-06,0.0106
3.624e-06,0.00802
3.732e-06,0.00685
3.775e-06,0.0066
3.847e-06,0.00696
3.969e-06,0.00916
4.099e-06,0.0111
4.239e-06,0.0145
4.348e-06,0.02
4.387e-06,0.023
4.444e-06,0.026
4.505e-06,0.029
4.547e-06,0.0293
4.56e-06,0.03
4.58e-06,0.0285
4.719e-06,0.0173
4.904e-06,0.0129
5e-06,0.012
5.1e-06,0.0125
5.2e-06,0.0134
5.263e-06,0.014
5.4e-06,0.0175
5.556e-06,0.024
5.714e-06,0.035
5.747e-06,0.038
5.78e-06,0.042
5.814e-06,0.046
5.848e-06,0.052
5.882e-06,0.057
6.061e-06,0.069
6.135e-06,0.07
6.25e-06,0.067
6.289e-06,0.065
6.329e-06,0.064
6.369e-06,0.062
6.41e-06,0.059
6.452e-06,0.057
6.494e-06,0.056
6.579e-06,0.055
6.667e-06,0.057
6.757e-06,0.058
6.897e-06,0.057
7.042e-06,0.055
7.143e-06,0.055
7.246e-06,0.054
7.353e-06,0.052
7.463e-06,0.052
7.576e-06,0.052
7.692e-06,0.052
7.812e-06,0.05
7.937e-06,0.047
8.065e-06,0.043
8.197e-06,0.039
8.333e-06,0.037
8.475e-06,0.039
8.696e-06,0.04
8.929e-06,0.042
9.091e-06,0.044
9.259e-06,0.045
9.524e-06,0.046
9.804e-06,0.047
1e-05,0.051
1.02e-05,0.065
1.031e-05,0.075
1.042e-05,0.088
1.053e-05,0.108
1.064e-05,0.134
1.075e-05,0.168
1.087e-05,0.204
1.1e-05,0.248
1.111e-05,0.28
1.136e-05,0.341
1.163e-05,0.379
1.19e-05,0.409
1.22e-05,0.422
1.25e-05,0.422
1.282e-05,0.403
1.299e-05,0.389
1.316e-05,0.374
1.333e-05,0.354
1.351e-05,0.335
1.37e-05,0.315
1.389e-05,0.294
1.408e-05,0.271
1.429e-05,0.246
1.471e-05,0.198
1.515e-05,0.164
1.538e-05,0.152
1.563e-05,0.142
1.613e-05,0.128
1.639e-05,0.125
1.667e-05,0.123
1.695e-05,0.116
1.724e-05,0.107
1.818e-05,0.079
1.887e-05,0.072
1.923e-05,0.076
1.961e-05,0.075
2e-05,0.067
2.041e-05,0.055
2.083e-05,0.045
2.222e-05,0.029
2.26e-05,0.0275
2.305e-05,0.027
2.36e-05,0.0273
2.46e-05,0.0289
2.5e-05,0.03
2.6e-05,0.034
2.857e-05,0.053
3.1e-05,0.0755
3.333e-05,0.106
3.448e-05,0.135
3.564e-05,0.1761
3.7e-05,0.2229
3.824e-05,0.2746
3.96e-05,0.328
4.114e-05,0.3906
4.276e-05,0.4642
4.358e-05,0.5247
4.458e-05,0.5731
4.55e-05,0.6362
4.615e-05,0.6839
4.671e-05,0.7091
4.736e-05,0.679
4.8e-05,0.625
4.878e-05,0.5654
5.003e-05,0.5433
5.128e-05,0.5292
5.275e-05,0.507
5.35e-05,0.4883
5.424e-05,0.4707
5.5e-05,0.4203
5.574e-05,0.3771
5.64e-05,0.3376
5.7e-05,0.3056
5.746e-05,0.2835
5.84e-05,0.317
5.929e-05,0.3517
6e-05,0.3902
6.1e-05,0.4509
6.125e-05,0.4671
6.25e-05,0.4779
6.378e-05,0.489
6.467e-05,0.4899
6.558e-05,0.4873
6.655e-05,0.4766
6.76e-05,0.4508
6.9e-05,0.4193
7.053e-05,0.388
7.3e-05,0.3433
7.5e-05,0.3118
7.629e-05,0.2935
8e-05,0.235
8.297e-05,0.1981
8.5e-05,0.1865
8.68e-05,0.1771
9.08e-05,0.162
9.517e-05,0.149
0.0001,0.139
0.00012,0.12
0.00015,0.0962
0.000167,0.083
